customer_id,first_name,age,email,country
1163,Jordan,54.0,user1163@example.com,USA
1164,Jordan,54.0,user1164@example.com,USA
1165,Taylor,24.0,user1165@example.com,Australia
1166,Casey,53.0,user1166@example.com,Canada
1167,Jordan,18.0,user1167@example.com,Australia
1168,Morgan,47.0,user1168@example.com,France
1169,Jamie,35.0,user1169@example.com,Spain
1170,Jamie,59.0,user1170@example.com,Germany
1171,Jordan,56.0,user1171@example.com,Canada
1172,Taylor,43.0,user1172@example.com,UK
1173,Riley,28.0,user1173@example.com,Italy
1174,Sam,18.0,user1174@example.com,USA
1175,Jordan,55.0,user1175@example.com,USA
1176,Alex,22.0,user1176@example.com,Australia
1177,Jamie,39.0,user1177@example.com,Italy
1178,Alex,30.0,user1178@example.com,France
1179,Riley,34.0,user1179@example.com,Australia
1180,Alex,,user1180@example.com,Italy
1181,Morgan,24.0,user1181@example.com,Italy
1182,Alex,120.0,user1182@example.com,France
1183,Riley,24.0,user1183@example.com,Australia
1184,Jordan,29.0,user1184@example.com,Canada
1185,Jordan,55.0,user1185@example.com,USA
1186,Alex,40.0,user1186@example.com,Italy
1187,Jordan,65.0,user1187@example.com,France
1188,Alex,,user1188@example.com,France
1189,Alex,32.0,user1189@example.com,UK
1190,Casey,47.0,user1190@example.com,France
1191,Sam,26.0,user1191@example.com,Spain
1192,Casey,62.0,user1192@example.com,France
1193,Riley,38.0,user1193@example.com,Canada
1194,Sam,61.0,user1194@example.com,Spain
1195,Morgan,31.0,user1195@example.com,USA
1196,Sam,25.0,user1196@example.com,Germany
1197,Taylor,64.0,user1197@example.com,Germany
1198,Jamie,53.0,user1198@example.com,Spain
1199,Jordan,26.0,user1199@example.com,Australia
1200,Morgan,43.0,user1200@example.com,France
1201,Sam,37.0,user1201@example.com,Spain
1202,Jamie,55.0,user1202@example.com,Australia
1203,Jamie,23.0,user1203@example.com,Australia
1204,Casey,51.0,user1204@example.com,USA
1205,Jordan,40.0,user1205@example.com,Australia
1206,Casey,56.0,user1206@example.com,UK
1207,Taylor,50.0,user1207@example.com,UK
1208,Alex,38.0,user1208@example.com,Germany
1209,Sam,58.0,user1209@example.com,Canada
1210,Riley,43.0,user1210@example.com,France
1211,Taylor,22.0,user1211@example.com,USA
1212,Riley,26.0,user1212@example.com,Canada
1213,Jordan,62.0,user1213@example.com,Australia
1214,Taylor,50.0,user1214@example.com,USA
1215,Morgan,42.0,user1215@example.com,Italy
1216,Casey,69.0,user1216@example.com,Australia
1217,Morgan,64.0,user1217@example.com,Canada
1218,Jamie,34.0,user1218@example.com,Germany
1219,Taylor,57.0,user1219@example.com,UK
1220,Sam,64.0,user1220@example.com,UK
1221,Riley,36.0,user1221@example.com,UK
1222,Taylor,28.0,user1222@example.com,USA
1223,Morgan,25.0,user1223@example.com,Australia
1224,Taylor,23.0,user1224@example.com,
1225,Jamie,23.0,user1225@example.com,UK
1226,Riley,25.0,user1226@example.com,Australia
1227,,41.0,user1227@example.com,UK
1228,Taylor,36.0,user1228@example.com,Canada
1229,Riley,69.0,user1229@example.com,Spain
1230,Jamie,58.0,user1230@example.com,Germany
1231,Sam,44.0,user1231@example.com,Australia
1232,Sam,37.0,user1232@example.com,USA
1233,Alex,41.0,user1233@example.com,UK
1234,Casey,55.0,user1234@example.com,Canada
1235,,22.0,user1235@example.com,UK
1236,Morgan,33.0,user1236@example.com,Italy
1237,Jamie,56.0,user1237@example.com,Germany
1238,Alex,50.0,user1238@example.com,Spain
1239,Alex,27.0,user1239@example.com,France
1240,Jordan,68.0,user1240@example.com,UK
1241,Alex,22.0,user1241@example.com,Germany
1242,,69.0,user1242@example.com,Australia
1243,Casey,36.0,user1243@example.com,Germany
1244,Morgan,68.0,user1244@example.com,Canada
1245,Morgan,58.0,user1245@example.com,France
1246,Taylor,38.0,user1246@example.com,Canada
1247,Sam,20.0,user1247@example.com,Australia
1248,Alex,45.0,user1248@example.com,USA
1249,Riley,58.0,user1249@example.com,Italy
1250,Jamie,36.0,user1250@example.com,Spain
1251,Riley,33.0,user1251@example.com,Canada
1252,Jordan,19.0,user1252@example.com,Australia
1253,Riley,25.0,user1253@example.com,France
1254,,63.0,user1254@example.com,Spain
1255,Jordan,55.0,user1255@example.com,Spain
1256,Sam,29.0,user1256@example.com,Australia
1257,Sam,41.0,user1257@example.com,Canada
1258,Jamie,18.0,user1258@example.com,Australia
1259,Jamie,35.0,user1259@example.com,Australia
1260,Casey,40.0,user1260@example.com,UK
1261,Morgan,56.0,user1261@example.com,Australia
1262,Casey,44.0,user1262@example.com,Italy
1263,Jamie,61.0,user1263@example.com,Canada
1264,Jordan,61.0,user1264@example.com,Canada
1265,Morgan,23.0,user1265@example.com,Canada
1266,Morgan,45.0,user1266@example.com,UK
1267,Jordan,40.0,user1267@example.com,Canada
1268,Jamie,69.0,user1268@example.com,Spain
1269,Alex,51.0,user1269@example.com,Australia
1270,Riley,,user1270@example.com,Germany
1271,Casey,28.0,user1271@example.com,Italy
1272,Alex,65.0,user1272@example.com,Spain
1273,Jamie,18.0,user1273@example.com,UK
1274,Jamie,55.0,user1274@example.com,Italy
1275,Jordan,27.0,user1275@example.com,Germany
1276,Alex,26.0,user1276@example.com,Italy
1277,Casey,43.0,user1277@example.com,USA
1278,Sam,27.0,user1278@example.com,France
1279,Morgan,35.0,user1279@example.com,Germany
1280,Sam,67.0,user1280@example.com,Australia
1281,Taylor,26.0,user1281@example.com,UK
1282,Casey,62.0,user1282@example.com,Canada
1283,Sam,43.0,user1283@example.com,Canada
1284,Alex,59.0,user1284@example.com,Germany
1285,Jordan,26.0,user1285@example.com,Germany
1286,Riley,53.0,user1286@example.com,Germany
1287,Alex,32.0,user1287@example.com,Australia
1288,Alex,41.0,user1288@example.com,Canada
1289,Sam,57.0,user1289@example.com,France
1290,Jamie,19.0,user1290@example.com,USA
1291,Taylor,21.0,user1291@example.com,Australia
1292,Sam,55.0,user1292@example.com,France
1293,Morgan,48.0,user1293@example.com,Canada
1294,Sam,37.0,user1294@example.com,Canada
1295,Sam,56.0,user1295@example.com,Canada
1296,Taylor,62.0,user1296@example.com,Canada
1297,Jordan,43.0,user1297@example.com,UK
1298,Casey,22.0,user1298@example.com,Canada
1299,Sam,21.0,user1299@example.com,Germany
1300,Jordan,39.0,user1300@example.com,Canada
1301,Jordan,23.0,user1301@example.com,France
1302,Riley,54.0,user1302@example.com,USA
1303,Alex,5.0,user1303@example.com,UK
1304,Jamie,22.0,user1304@example.com,USA
1305,Taylor,24.0,user1305@example.com,USA
1306,Jamie,22.0,user1306@example.com,USA
1307,Jordan,21.0,user1307@example.com,Australia
1308,Jordan,44.0,user1308@example.com,Canada
1309,Taylor,26.0,user1309@example.com,France
1310,Jamie,54.0,user1310@example.com,Canada
1311,Riley,19.0,user1311@example.com,USA
1312,Alex,66.0,user1312@example.com,Canada
1313,Jamie,36.0,user1313@example.com,Australia
1314,Sam,56.0,user1314@example.com,Spain
1315,Riley,34.0,user1315@example.com,Canada
1316,Jamie,34.0,user1316@example.com,Canada
1317,Jordan,65.0,user1317@example.com,USA
1318,Taylor,57.0,user1318@example.com,UK
1319,Sam,68.0,user1319@example.com,Spain
1320,Jordan,67.0,user1320@example.com,UK
1321,Jamie,41.0,user1321@example.com,Canada
1322,Taylor,30.0,user1322@example.com,Spain
1323,Sam,45.0,user1323@example.com,USA
1324,Morgan,63.0,user1324@example.com,UK
1325,Jamie,67.0,user1325@example.com,France
1326,Morgan,62.0,user1326@example.com,Spain
1327,Sam,59.0,user1327@example.com,UK
1328,Alex,31.0,user1328@example.com,Germany
1329,Alex,40.0,user1329@example.com,UK
1330,Riley,40.0,user1330@example.com,France
1331,Taylor,27.0,user1331@example.com,Australia
1332,Alex,55.0,user1332@example.com,France
1333,Jordan,66.0,user1333@example.com,Spain
1334,Jamie,34.0,user1334@example.com,Germany
1335,Sam,44.0,user1335@example.com,USA
1336,Sam,28.0,user1336@example.com,France
1337,Morgan,36.0,user1337@example.com,Germany
1338,Morgan,62.0,user1338@example.com,UK
1339,Casey,61.0,user1339@example.com,Italy
1340,Alex,61.0,user1340@example.com,Germany
1341,Sam,44.0,user1341@example.com,Italy
1342,Sam,53.0,user1342@example.com,USA
1343,Jamie,33.0,user1343@example.com,Canada
1344,Morgan,40.0,user1344@example.com,Spain
1345,Morgan,50.0,user1345@example.com,Australia
1346,Taylor,69.0,user1346@example.com,Italy
1347,Casey,39.0,user1347@example.com,Canada
1348,Sam,31.0,user1348@example.com,USA
1349,Alex,30.0,user1349@example.com,Canada
1350,Alex,39.0,user1350@example.com,Australia
1351,Casey,24.0,user1351@example.com,USA
1352,Taylor,55.0,user1352@example.com,Canada
1353,Sam,18.0,user1353@example.com,Australia
1354,Sam,68.0,user1354@example.com,Italy
1355,Sam,50.0,user1355@example.com,Germany
1356,Morgan,39.0,user1356@example.com,Canada
1357,Taylor,40.0,user1357@example.com,Germany
1358,Alex,32.0,user1358@example.com,UK
1359,Sam,61.0,user1359@example.com,France
1360,Morgan,32.0,user1360@example.com,Germany
1361,Casey,48.0,user1361@example.com,
1362,Sam,45.0,user1362@example.com,UK
1363,Casey,20.0,user1363@example.com,USA
1364,Riley,59.0,user1364@example.com,France
1365,Casey,42.0,user1365@example.com,UK
1366,Jordan,50.0,user1366@example.com,France
1367,Jamie,50.0,user1367@example.com,France
1368,Taylor,40.0,user1368@example.com,Germany
1369,Jamie,45.0,user1369@example.com,USA
1370,Morgan,33.0,user1370@example.com,Canada
1371,Taylor,54.0,user1371@example.com,Australia
1372,Riley,22.0,user1372@example.com,USA
1373,Jamie,60.0,user1373@example.com,France
1374,Morgan,28.0,user1374@example.com,Germany
1375,Jordan,29.0,user1375@example.com,Canada
1376,Jamie,38.0,user1376@example.com,USA
1377,Morgan,35.0,user1377@example.com,Spain
1378,Riley,31.0,user1378@example.com,Australia
1379,Morgan,50.0,user1379@example.com,France
1380,,38.0,user1380@example.com,Germany
1381,Jamie,43.0,user1381@example.com,UK
1382,Morgan,42.0,user1382@example.com,France
1383,Jamie,57.0,user1383@example.com,Australia
1384,Alex,42.0,user1384@example.com,Australia
1385,Taylor,52.0,user1385@example.com,Australia
1386,Jamie,67.0,user1386@example.com,Spain
1387,Casey,37.0,user1387@example.com,Spain
1388,Sam,19.0,user1388@example.com,Spain
1389,Sam,,user1389@example.com,Italy
1390,Taylor,68.0,user1390@example.com,Spain
1391,Jordan,29.0,user1391@example.com,Australia
1392,,49.0,user1392@example.com,Canada
1393,Morgan,60.0,user1393@example.com,France
1394,Riley,50.0,user1394@example.com,France
1395,Riley,65.0,user1395@example.com,USA
1396,Riley,48.0,user1396@example.com,Italy
1397,Morgan,50.0,user1397@example.com,Spain
1398,Sam,37.0,user1398@example.com,Australia
1399,Jordan,58.0,user1399@example.com,
1400,Jordan,54.0,user1400@example.com,Germany
1401,Morgan,54.0,user1401@example.com,UK
1402,Morgan,57.0,user1402@example.com,Germany
1403,Riley,31.0,user1403@example.com,USA
1404,Riley,53.0,user1404@example.com,Canada
1405,Alex,29.0,user1405@example.com,Italy
1406,Riley,43.0,user1406@example.com,UK
1407,Morgan,51.0,user1407@example.com,France
1408,Casey,23.0,user1408@example.com,Germany
1409,Morgan,63.0,user1409@example.com,Germany
1410,Jamie,30.0,user1410@example.com,France
1411,Morgan,39.0,user1411@example.com,Canada
1412,Casey,52.0,user1412@example.com,France
1413,Casey,36.0,user1413@example.com,Canada
1414,Alex,54.0,user1414@example.com,France
1415,Jamie,40.0,user1415@example.com,UK
1416,Alex,67.0,user1416@example.com,
1417,Morgan,49.0,user1417@example.com,Spain
1418,Jordan,61.0,user1418@example.com,Italy
1419,Jamie,28.0,user1419@example.com,Italy
1420,Morgan,21.0,user1420@example.com,Canada
1421,Riley,29.0,user1421@example.com,Spain
1422,Riley,68.0,user1422@example.com,Spain
1423,Sam,56.0,user1423@example.com,Germany
1424,Jordan,47.0,user1424@example.com,Spain
1425,Riley,27.0,user1425@example.com,Spain
1426,Taylor,68.0,user1426@example.com,Germany
1427,Jordan,41.0,user1427@example.com,Australia
1428,Sam,40.0,user1428@example.com,Australia
1429,Morgan,18.0,user1429@example.com,Canada
1430,Riley,65.0,user1430@example.com,Italy
1431,Alex,21.0,user1431@example.com,Australia
1432,Jamie,45.0,user1432@example.com,Spain
1433,Alex,61.0,user1433@example.com,Germany
1434,Casey,62.0,user1434@example.com,Canada
1435,Riley,20.0,user1435@example.com,Spain
1436,Alex,,user1436@example.com,UK
1437,Jamie,19.0,user1437@example.com,Spain
1438,Alex,58.0,user1438@example.com,USA
1439,Morgan,23.0,user1439@example.com,Canada
1440,Casey,59.0,user1440@example.com,France
1441,Riley,34.0,user1441@example.com,UK
1442,Morgan,54.0,user1442@example.com,Italy
1443,Sam,61.0,user1443@example.com,Germany
1444,Riley,40.0,user1444@example.com,Canada
1445,Morgan,57.0,user1445@example.com,Canada
1446,Casey,140.0,user1446@example.com,Canada
1447,Morgan,61.0,user1447@example.com,Australia
1448,Riley,48.0,user1448@example.com,Australia
1449,Taylor,29.0,user1449@example.com,Germany
1450,,46.0,user1450@example.com,Italy
1451,Alex,59.0,user1451@example.com,Italy
1452,Jamie,30.0,user1452@example.com,UK
1453,Casey,43.0,user1453@example.com,Italy
1454,Alex,50.0,user1454@example.com,Canada
1455,Sam,51.0,user1455@example.com,USA
1456,Jordan,37.0,user1456@example.com,Spain
1457,Taylor,64.0,user1457@example.com,Spain
1458,Riley,27.0,user1458@example.com,USA
1459,Taylor,18.0,user1459@example.com,Spain
1460,Morgan,69.0,user1460@example.com,Spain
1461,Morgan,46.0,user1461@example.com,USA
1462,Jamie,39.0,user1462@example.com,Spain
1463,Taylor,67.0,user1463@example.com,Australia
1464,Alex,18.0,user1464@example.com,Germany
1465,Casey,61.0,user1465@example.com,Canada
1466,,25.0,user1466@example.com,Germany
1467,Riley,26.0,user1467@example.com,Australia
1468,Casey,40.0,user1468@example.com,
1469,Sam,37.0,user1469@example.com,Canada
1470,Riley,51.0,user1470@example.com,Italy
1471,Riley,33.0,user1471@example.com,Canada
1472,Casey,39.0,user1472@example.com,France
1473,Morgan,63.0,user1473@example.com,Germany
1474,Jamie,40.0,user1474@example.com,USA
1475,Alex,18.0,user1475@example.com,USA
1476,Taylor,31.0,user1476@example.com,France
1477,Alex,69.0,user1477@example.com,UK
1478,Riley,66.0,user1478@example.com,UK
1479,Taylor,40.0,user1479@example.com,Germany
1480,Riley,55.0,user1480@example.com,
1481,Riley,57.0,user1481@example.com,France
1482,Riley,67.0,user1482@example.com,Canada
1483,Alex,25.0,user1483@example.com,Australia
1484,Taylor,,user1484@example.com,Australia
1485,Taylor,57.0,user1485@example.com,UK
1486,Riley,19.0,user1486@example.com,UK
1487,Sam,65.0,user1487@example.com,Australia
1488,Jordan,30.0,user1488@example.com,France
1489,Jordan,44.0,user1489@example.com,USA
1490,Casey,63.0,user1490@example.com,Germany
1491,Jamie,24.0,user1491@example.com,UK
1492,Riley,20.0,user1492@example.com,UK
1493,Casey,38.0,user1493@example.com,Australia
1494,Morgan,25.0,user1494@example.com,USA
1495,Jordan,18.0,user1495@example.com,Italy
1496,,34.0,user1496@example.com,Australia
1497,Jamie,43.0,user1497@example.com,Spain
1498,Sam,46.0,user1498@example.com,Spain
1499,Jamie,25.0,user1499@example.com,Italy
1500,Riley,55.0,user1500@example.com,UK
1501,Jordan,68.0,user1501@example.com,France
1502,Taylor,130.0,user1502@example.com,Australia
1503,Jamie,,user1503@example.com,Germany
1504,Riley,25.0,user1504@example.com,Italy
1505,Morgan,42.0,user1505@example.com,Spain
1506,Jordan,59.0,user1506@example.com,UK
1507,Jordan,59.0,user1507@example.com,UK
1508,Taylor,62.0,user1508@example.com,UK
1509,Riley,44.0,user1509@example.com,UK
1510,Alex,39.0,user1510@example.com,Italy
1511,Riley,20.0,user1511@example.com,UK
1512,Jordan,140.0,user1512@example.com,Canada
1513,Sam,64.0,user1513@example.com,Canada
1514,Morgan,55.0,user1514@example.com,Australia
1515,Riley,66.0,user1515@example.com,Italy
1516,,41.0,user1516@example.com,France
1517,Taylor,50.0,user1517@example.com,Canada
1518,Alex,52.0,user1518@example.com,UK
1519,Taylor,57.0,user1519@example.com,Italy
1520,Casey,46.0,user1520@example.com,Italy
1521,Jamie,25.0,user1521@example.com,UK
1522,Jordan,28.0,user1522@example.com,Italy
1523,Jordan,33.0,user1523@example.com,UK
1524,Taylor,50.0,user1524@example.com,Canada
1525,Jamie,,user1525@example.com,Canada
1526,Casey,46.0,user1526@example.com,France
1527,Taylor,66.0,user1527@example.com,USA
1528,,62.0,user1528@example.com,UK
1529,Jordan,41.0,user1529@example.com,France
1530,Jordan,,user1530@example.com,France
1531,Sam,22.0,user1531@example.com,Spain
1532,Alex,41.0,user1532@example.com,USA
1533,Casey,61.0,user1533@example.com,Italy
1534,Jordan,64.0,user1534@example.com,France
1535,Casey,24.0,user1535@example.com,USA
1536,Taylor,120.0,user1536@example.com,France
1537,Alex,47.0,user1537@example.com,France
1538,Morgan,23.0,user1538@example.com,Spain
1539,Alex,22.0,user1539@example.com,USA
1540,Taylor,32.0,user1540@example.com,France
1541,Casey,44.0,user1541@example.com,UK
1542,,52.0,user1542@example.com,Canada
1543,,26.0,user1543@example.com,UK
1544,Jordan,40.0,user1544@example.com,Italy
1545,Morgan,34.0,user1545@example.com,Canada
1546,Jamie,,user1546@example.com,Spain
1547,Alex,63.0,user1547@example.com,France
1548,Sam,56.0,user1548@example.com,UK
1549,Taylor,64.0,user1549@example.com,Italy
1550,Jordan,46.0,user1550@example.com,Spain
1551,Jamie,56.0,user1551@example.com,
1552,Alex,62.0,user1552@example.com,Spain
1553,Sam,,user1553@example.com,Germany
1554,Jamie,28.0,user1554@example.com,UK
1555,Jamie,67.0,user1555@example.com,UK
1556,Morgan,30.0,user1556@example.com,Spain
1557,Jordan,29.0,user1557@example.com,UK
1558,Riley,19.0,user1558@example.com,Germany
1559,Jordan,59.0,user1559@example.com,Spain
1560,Alex,28.0,user1560@example.com,Spain
1561,Alex,65.0,user1561@example.com,Spain
1562,Jamie,66.0,user1562@example.com,Spain
1563,Sam,31.0,user1563@example.com,UK
1564,Morgan,39.0,user1564@example.com,Italy
1565,Jamie,5.0,user1565@example.com,Australia
1566,Casey,62.0,user1566@example.com,Australia
1567,Sam,66.0,user1567@example.com,Australia
1568,Jordan,54.0,user1568@example.com,UK
1569,Sam,53.0,user1569@example.com,France
1570,Sam,42.0,user1570@example.com,Italy
1571,Jordan,60.0,user1571@example.com,USA
1572,Taylor,66.0,user1572@example.com,USA
1573,Casey,20.0,user1573@example.com,Spain
1574,Jamie,19.0,user1574@example.com,Italy
1575,Alex,44.0,user1575@example.com,Canada
1576,Sam,50.0,user1576@example.com,France
1577,Alex,35.0,user1577@example.com,Australia
1578,Casey,65.0,user1578@example.com,Germany
1579,Morgan,28.0,user1579@example.com,Australia
1580,Morgan,24.0,user1580@example.com,Australia
1581,Alex,54.0,user1581@example.com,Canada
1582,Jamie,67.0,user1582@example.com,France
1583,,53.0,user1583@example.com,Australia
1584,Taylor,44.0,user1584@example.com,USA
1585,Casey,39.0,user1585@example.com,Germany
1586,Morgan,48.0,user1586@example.com,USA
1587,Casey,57.0,user1587@example.com,Australia
1588,Taylor,23.0,user1588@example.com,Italy
1589,Taylor,50.0,user1589@example.com,UK
1590,Jordan,24.0,user1590@example.com,Italy
1591,Alex,23.0,user1591@example.com,Germany
1592,Alex,18.0,user1592@example.com,Germany
1593,Morgan,56.0,user1593@example.com,Canada
1594,Casey,63.0,user1594@example.com,
1595,Riley,55.0,user1595@example.com,Germany
1596,Casey,59.0,user1596@example.com,Germany
1597,Riley,67.0,user1597@example.com,Italy
1598,Casey,65.0,user1598@example.com,France
1599,Morgan,61.0,user1599@example.com,USA
1600,Jordan,46.0,user1600@example.com,Australia
1601,Morgan,28.0,user1601@example.com,Spain
1602,Riley,45.0,user1602@example.com,Germany
1603,Jamie,57.0,user1603@example.com,France
1604,Morgan,32.0,user1604@example.com,UK
1605,Sam,47.0,user1605@example.com,Australia
1606,Morgan,40.0,user1606@example.com,Germany
1607,Taylor,29.0,user1607@example.com,France
1608,Taylor,45.0,user1608@example.com,Canada
1609,Jordan,48.0,user1609@example.com,Canada
1610,Riley,47.0,user1610@example.com,Canada
1611,Taylor,56.0,user1611@example.com,UK
1612,Morgan,,user1612@example.com,USA
1613,Jordan,47.0,user1613@example.com,Australia
1614,Sam,21.0,user1614@example.com,USA
1615,Riley,50.0,user1615@example.com,USA
1616,Alex,50.0,user1616@example.com,USA
1617,Morgan,45.0,user1617@example.com,Canada
1618,Taylor,38.0,user1618@example.com,Spain
1619,Jamie,32.0,user1619@example.com,Australia
1620,Jordan,43.0,user1620@example.com,Italy
1621,Riley,,user1621@example.com,Canada
1622,Casey,32.0,user1622@example.com,
1623,Sam,19.0,user1623@example.com,USA
1624,,33.0,user1624@example.com,Italy
1625,Jamie,54.0,user1625@example.com,France
1626,Alex,28.0,user1626@example.com,France
1627,Jamie,28.0,user1627@example.com,Germany
1628,Jordan,50.0,user1628@example.com,Spain
1629,Taylor,19.0,user1629@example.com,UK
1630,Alex,50.0,user1630@example.com,Spain
1631,Morgan,20.0,user1631@example.com,
1632,Jordan,37.0,user1632@example.com,France
1633,Sam,50.0,user1633@example.com,France
1634,Jamie,43.0,user1634@example.com,UK
1635,Morgan,66.0,user1635@example.com,France
1636,Jamie,51.0,user1636@example.com,Spain
1637,Alex,31.0,user1637@example.com,USA
1638,Morgan,69.0,user1638@example.com,Canada
1639,Alex,46.0,user1639@example.com,Australia
1640,Sam,,user1640@example.com,Canada
1641,Sam,67.0,user1641@example.com,Australia
1642,Morgan,25.0,user1642@example.com,Italy
1643,Morgan,44.0,user1643@example.com,Germany
1644,Morgan,25.0,user1644@example.com,Australia
1645,Alex,24.0,user1645@example.com,Australia
1646,Morgan,28.0,user1646@example.com,Germany
1647,Riley,69.0,user1647@example.com,UK
1648,Jordan,56.0,user1648@example.com,Australia
1649,Jordan,47.0,user1649@example.com,Germany
1650,Alex,56.0,user1650@example.com,Australia
1651,Jamie,66.0,user1651@example.com,Canada
1652,Riley,64.0,user1652@example.com,Italy
1653,Casey,38.0,user1653@example.com,Germany
1654,Taylor,38.0,user1654@example.com,USA
1655,Morgan,24.0,user1655@example.com,France
1656,Morgan,37.0,user1656@example.com,Spain
1657,Sam,66.0,user1657@example.com,Australia
1658,Jordan,68.0,user1658@example.com,Australia
1659,,31.0,user1659@example.com,Canada
1660,Jamie,37.0,user1660@example.com,Canada
1661,Sam,22.0,user1661@example.com,USA
1662,Jordan,48.0,user1662@example.com,Germany
1663,Jordan,29.0,user1663@example.com,France
1664,Jamie,29.0,user1664@example.com,USA
1665,Jamie,19.0,user1665@example.com,Spain
1666,Jordan,43.0,user1666@example.com,USA
1667,Jordan,,user1667@example.com,UK
1668,Taylor,47.0,user1668@example.com,France
1669,Jamie,51.0,user1669@example.com,USA
1670,Casey,54.0,user1670@example.com,Australia
1671,Jamie,37.0,user1671@example.com,USA
1672,Taylor,19.0,user1672@example.com,Spain
1673,Jamie,,user1673@example.com,Spain
1674,Alex,52.0,user1674@example.com,France
1675,Riley,32.0,user1675@example.com,Italy
1676,Sam,68.0,user1676@example.com,Canada
1677,Alex,65.0,user1677@example.com,Canada
1678,Riley,31.0,user1678@example.com,France
1679,Casey,53.0,user1679@example.com,Italy
1680,Jamie,66.0,user1680@example.com,Australia
1681,Taylor,47.0,user1681@example.com,UK
1682,Jordan,61.0,user1682@example.com,USA
1683,Jamie,6.0,user1683@example.com,Germany
1684,Jordan,19.0,user1684@example.com,Canada
1685,Morgan,38.0,user1685@example.com,Australia
1686,Morgan,69.0,user1686@example.com,Germany
1687,Sam,31.0,user1687@example.com,France
1688,Riley,44.0,user1688@example.com,Italy
1689,Alex,38.0,user1689@example.com,USA
1690,Sam,,user1690@example.com,USA
1691,Morgan,52.0,user1691@example.com,USA
1692,Jordan,65.0,user1692@example.com,Germany
1693,Riley,25.0,user1693@example.com,Italy
1694,Sam,29.0,user1694@example.com,Italy
1695,Jordan,45.0,user1695@example.com,Spain
1696,Alex,58.0,user1696@example.com,USA
1697,Jordan,50.0,user1697@example.com,UK
1698,Alex,50.0,user1698@example.com,Italy
1699,Jamie,26.0,user1699@example.com,Italy
1700,Jordan,32.0,user1700@example.com,Italy
1701,Sam,27.0,user1701@example.com,Spain
1702,Riley,66.0,user1702@example.com,Spain
1703,Morgan,19.0,user1703@example.com,Germany
1704,Taylor,20.0,user1704@example.com,Canada
1705,Sam,40.0,user1705@example.com,France
1706,Casey,27.0,user1706@example.com,UK
1707,Riley,36.0,user1707@example.com,Italy
1708,Taylor,58.0,user1708@example.com,Spain
1709,Morgan,35.0,user1709@example.com,Australia
1710,Sam,52.0,user1710@example.com,USA
1711,Morgan,58.0,user1711@example.com,Australia
1712,Jordan,60.0,user1712@example.com,Canada
1713,Jamie,26.0,user1713@example.com,Australia
1714,Casey,48.0,user1714@example.com,Spain
1715,Jordan,47.0,user1715@example.com,Canada
1716,Alex,54.0,user1716@example.com,Australia
1717,Jamie,69.0,user1717@example.com,Canada
1718,Riley,67.0,user1718@example.com,Italy
1719,Casey,29.0,user1719@example.com,Germany
1720,Jordan,34.0,user1720@example.com,Spain
1721,Jamie,44.0,user1721@example.com,Germany
1722,Alex,38.0,user1722@example.com,Italy
1723,Casey,66.0,user1723@example.com,Italy
1724,Taylor,,user1724@example.com,France
1725,Riley,44.0,user1725@example.com,France
1726,Casey,31.0,user1726@example.com,Australia
1727,Riley,58.0,user1727@example.com,Italy
1728,Morgan,30.0,user1728@example.com,UK
1729,Riley,20.0,user1729@example.com,Italy
1730,Jamie,41.0,user1730@example.com,UK
1731,,49.0,user1731@example.com,Germany
1732,Alex,54.0,user1732@example.com,USA
1733,Casey,25.0,user1733@example.com,Italy
1734,Jordan,52.0,user1734@example.com,Italy
1735,Taylor,40.0,user1735@example.com,USA
1736,Jamie,33.0,user1736@example.com,UK
1737,Jamie,53.0,user1737@example.com,Spain
1738,Jamie,26.0,user1738@example.com,Australia
1739,Jamie,56.0,user1739@example.com,Italy
1740,Morgan,35.0,user1740@example.com,UK
1741,Casey,66.0,user1741@example.com,France
1742,Alex,48.0,user1742@example.com,Germany
1743,Jamie,55.0,user1743@example.com,Australia
1744,Taylor,59.0,user1744@example.com,Germany
1745,Alex,54.0,user1745@example.com,UK
1746,Casey,64.0,user1746@example.com,UK
1747,Morgan,51.0,user1747@example.com,Germany
1748,Jamie,64.0,user1748@example.com,Australia
1749,Casey,58.0,user1749@example.com,Australia
1750,Taylor,23.0,user1750@example.com,
1751,Sam,53.0,user1751@example.com,Germany
1752,Sam,31.0,user1752@example.com,Italy
1753,Morgan,58.0,user1753@example.com,UK
1754,,41.0,user1754@example.com,Germany
1755,Morgan,50.0,user1755@example.com,
1756,Jamie,68.0,user1756@example.com,Germany
1757,Jamie,59.0,user1757@example.com,USA
1758,Morgan,67.0,user1758@example.com,Canada
1759,Alex,36.0,user1759@example.com,Australia
1760,Jamie,46.0,user1760@example.com,
1761,Alex,23.0,user1761@example.com,USA
1762,Jamie,20.0,user1762@example.com,Canada
1763,Casey,35.0,user1763@example.com,USA
1764,Jordan,38.0,user1764@example.com,Canada
1765,Jordan,46.0,user1765@example.com,Spain
1766,Taylor,69.0,user1766@example.com,Spain
1767,Riley,59.0,user1767@example.com,Canada
1768,Riley,69.0,user1768@example.com,France
1769,Riley,53.0,user1769@example.com,Germany
1770,Casey,48.0,user1770@example.com,Italy
1771,Riley,25.0,user1771@example.com,Canada
1772,Jordan,49.0,user1772@example.com,Spain
1773,Riley,33.0,user1773@example.com,UK
1774,Sam,39.0,user1774@example.com,Spain
1775,Sam,19.0,user1775@example.com,UK
